file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonValue.java,json.JsonValue,isNull/0,false,133,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonValue.java,json.JsonValue,asObject/0,false,145,1,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,1,0,true
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonValue.java,json.JsonValue,asArray/0,false,157,1,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,1,0,true
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonString.java,json.JsonString,isString/0,false,34,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonString.java,json.JsonString,JsonString/1[java.lang.String],true,29,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,size/0,false,112,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,JsonObject/0,true,53,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,1,0,true
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,isObject/0,false,126,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,isEmpty/0,false,121,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,get/1[java.lang.String],false,99,3,3,2,7,1,1,1,2,1,1,0,2,0,0,1,1,1,0,1,0,0,0,40,1,0,true
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,"add/2[java.lang.String,json.JsonValue]",false,77,4,3,4,12,1,0,2,4,0,0,0,2,0,0,2,0,0,0,1,0,0,0,68,1,0,true
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,asObject/0,false,131,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject,indexOf/1[java.lang.String],false,135,3,3,3,7,1,1,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,5,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject$HashIndexTable,get/1[java.lang.String],false,161,1,1,1,4,1,1,1,1,1,2,0,0,0,1,0,2,1,1,0,0,0,0,7,0,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject$HashIndexTable,stringHash/1[java.lang.String],false,167,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject$HashIndexTable,hashSlotFor/1[java.lang.String],false,173,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject$HashIndexTable,"add/2[java.lang.String,int]",false,151,1,2,1,9,0,1,2,1,1,2,0,0,0,1,0,4,3,1,1,0,0,0,8,0,0,false
